id,name,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,created_at,vegan,vegetarian,note
2232,Madeleine 7,restaurant,,75101,75,48.8695669247806,2.32704879355501,2024-12-12 09:09:28,0,0,
2233,Le Mc Queen japonais,restaurant,,75101,75,48.865067351519,2.33603394229991,2024-12-12 09:09:28,0,0,
2234,Le Carrousel,restaurant,french,75101,75,48.8640223796504,2.33169203263699,2024-12-12 09:09:28,0,0,
2235,Yam'Tcha,restaurant,asian,75101,75,48.8614962416719,2.34182684322118,2024-12-12 09:09:28,0,0,
2236,Léon,restaurant,friture,75101,75,48.8627553711666,2.34708556545323,2024-12-12 09:09:28,0,0,
2237,Al Boustan,restaurant,lebanese,75101,75,48.8640042747395,2.34642658022571,2024-12-12 09:09:28,1,0,
2238,Atelier Beyrouth,restaurant,,75101,75,48.8577050230475,2.34593875346101,2024-12-12 09:09:28,0,0,
2239,Jjan!,restaurant,korean,75101,75,48.8601291532643,2.34433906724036,2024-12-12 09:09:28,0,0,
2240,La Dame de Pic,restaurant,french,75101,75,48.861443687139,2.34124756989286,2024-12-12 09:09:28,0,0,
2241,Le Saint Honoré,restaurant,,75101,75,48.8609825986455,2.34464048047846,2024-12-12 09:09:28,0,0,
2242,Délices viet,restaurant,asian,75101,75,48.8644302430588,2.3412674350034,2024-12-12 09:09:28,0,0,
2243,Valentino,restaurant,italian,75101,75,48.8639728426026,2.34169885155973,2024-12-12 09:09:28,0,1,
2244,Pharamond,restaurant,,75101,75,48.8634293600008,2.34904617642454,2024-12-12 09:09:28,0,0,
2245,La Cles Des Champs,restaurant,,75101,75,48.8670238553578,2.33533539448942,2024-12-12 09:09:28,0,0,
2246,Il Fico,restaurant,italian,75101,75,48.8641869164097,2.34149768588355,2024-12-12 09:09:28,0,0,
2247,Ti Amo,restaurant,,75101,75,48.8600176739521,2.34858944652061,2024-12-12 09:09:28,0,0,
2248,Satoshi,restaurant,japanese,75101,75,48.8666563927227,2.33698294137722,2024-12-12 09:09:28,0,0,
2249,Koshi,restaurant,japanese,75101,75,48.8603775928744,2.3434699477003,2024-12-12 09:09:28,0,0,
2250,Mamatchai,restaurant,asian,75101,75,48.8612015339564,2.34429916938126,2024-12-12 09:09:28,0,1,
2251,Sanjo,restaurant,"japanese, ramen",75101,75,48.8663468490385,2.33315735694978,2024-12-12 09:09:28,0,0,
2252,Bistro Burger,restaurant,burger,75101,75,48.8636453616456,2.34654007119468,2024-12-12 09:09:28,0,1,
2253,Brasserie du Louvre,restaurant,french,75101,75,48.862846063359,2.33626654011297,2024-12-12 09:09:28,0,0,
2254,Café Joséphine,restaurant,,75101,75,48.8628139606698,2.34134639253128,2024-12-12 09:09:28,0,0,
2255,Le Caveau du Palais,restaurant,,75101,75,48.8565274494707,2.34203479823893,2024-12-12 09:09:28,0,0,
2256,Ma Salle à Manger,restaurant,,75101,75,48.8569224885672,2.34181963478446,2024-12-12 09:09:28,0,0,
2257,Tosako ramen,restaurant,,75101,75,48.8623562249375,2.35009617743509,2024-12-12 09:09:28,0,0,
2258,La Taverne de Zhao,restaurant,,75101,75,48.8653035535504,2.3362774365871,2024-12-12 09:09:28,0,0,
2259,Unik,restaurant,,75101,75,48.8601667880096,2.34774471831878,2024-12-12 09:09:28,0,0,
2260,La Crypte Polska,restaurant,,75101,75,48.8672924953545,2.32555086363885,2024-12-12 09:09:28,0,0,
2261,Inavoué,restaurant,french,75101,75,48.8677195533212,2.33137335267833,2024-12-12 09:09:28,0,0,
2262,Go-Oun,restaurant,korean,75101,75,48.8663514590852,2.33533019770945,2024-12-12 09:09:28,0,0,
2263,La Buvette du Palais,restaurant,french,75101,75,48.8557666241196,2.34532117483519,2024-12-12 09:09:28,0,0,
2264,Nomad’s,restaurant,,75101,75,48.8664199392341,2.33152347256419,2024-12-12 09:09:28,0,0,
2265,Le Tub,restaurant,,75101,75,48.8664019181423,2.33761292521973,2024-12-12 09:09:28,0,0,
2266,Au Pied de Cochon,restaurant,french,75101,75,48.8634884524182,2.34379575227663,2024-12-12 09:09:28,0,0,
2267,Maison Popeille,restaurant,,75101,75,48.8670400324309,2.33242712554531,2024-12-12 09:09:28,0,0,
2268,Midory,restaurant,japanese,75101,75,48.8612790665607,2.34236839798524,2024-12-12 09:09:28,0,0,
2269,Itacate,restaurant,mexican,75101,75,48.8615118320118,2.34245079209342,2024-12-12 09:09:28,0,0,
2270,Il Timo,restaurant,,75101,75,48.8610657928975,2.34403742446829,2024-12-12 09:09:28,0,0,
2271,Thessalia - Maison Mavrommatis,restaurant,greek,75101,75,48.8685608449427,2.32560098741985,2024-12-12 09:09:28,0,0,
2272,Ippudo Louvre,restaurant,japanese,75101,75,48.8645515291977,2.34467861813792,2024-12-12 09:09:28,0,1,
2273,Kunitoraya - Restaurant,restaurant,japanese,75101,75,48.8661804682604,2.33626737830329,2024-12-12 09:09:28,0,0,
2274,Baltard au Louvre,restaurant,,75101,75,48.8633951618359,2.34287097689952,2024-12-12 09:09:28,0,0,
2275,Îlot orange,restaurant,,75101,75,48.8598489462413,2.34819574852855,2024-12-12 09:09:28,0,0,
2276,La Halle aux Grains,restaurant,french,75101,75,48.8629108554705,2.34321253945385,2024-12-12 09:09:28,0,0,
2277,Saibā Café,restaurant,sandwich,75101,75,48.8607946763763,2.34160287876838,2024-12-12 09:09:28,0,0,
2278,Le Petit Samaritain,restaurant,french,75101,75,48.8598396423287,2.34250284371214,2024-12-12 09:09:28,0,0,
2279,Bella Piazza,restaurant,pizza,75101,75,48.8627961910351,2.34837914456998,2024-12-12 09:09:28,0,1,
2280,Le Dauphin,restaurant,crepe,75101,75,48.8568422737539,2.34229078156184,2024-12-12 09:09:28,0,0,
2281,La Coopérative,restaurant,french,75101,75,48.8604377749392,2.34174369474169,2024-12-12 09:09:28,0,0,
2282,On the Bab,restaurant,"bagel, korean",75101,75,48.8664253874712,2.33501319413145,2024-12-12 09:09:28,0,0,
2283,La Cure Gourmande,restaurant,,75101,75,48.8641230463075,2.33125273709166,2024-12-12 09:09:28,0,0,
2284,Royale d'Asie,restaurant,asian,75101,75,48.8615882749688,2.34204141994243,2024-12-12 09:09:28,0,0,
2285,Les Pâtes Vivantes,restaurant,asian,75101,75,48.8635549209104,2.34715647635406,2024-12-12 09:09:28,0,0,
2286,Espadon,restaurant,french,75101,75,48.8681447672692,2.32853884448215,2024-12-12 09:09:28,0,0,
2287,IT,restaurant,"pizza, pasta, italian",75101,75,48.8622020817382,2.34953199153247,2024-12-12 09:09:28,0,1,
2288,Uno,restaurant,"italian, pizza",75101,75,48.8618491197955,2.34349961963753,2024-12-12 09:09:28,0,0,
2289,Rivoli Park,restaurant,french,75101,75,48.864818995728,2.32923202787461,2024-12-12 09:09:28,0,0,
2290,Djakarta Bali,restaurant,indonesian,75101,75,48.8616781289708,2.34325587389324,2024-12-12 09:09:28,0,1,
2291,Delhicious,restaurant,indian,75101,75,48.8601396306433,2.3451637626936,2024-12-12 09:09:28,0,0,
2292,Cinquecento,restaurant,italian,75101,75,48.8603503516891,2.34851769742946,2024-12-12 09:09:28,0,0,
2293,Kotteri Ramen Naritake,restaurant,"japanese, ramen",75101,75,48.8667162395113,2.33676383842825,2024-12-12 09:09:29,0,0,
2294,Flottes,restaurant,,75101,75,48.8663396406017,2.32544189889759,2024-12-12 09:09:29,0,0,
2295,Ellsworth,restaurant,,75101,75,48.8657595290831,2.33698428248172,2024-12-12 09:09:29,0,0,
2296,Chez Vong,restaurant,asian,75101,75,48.8628023936435,2.34923233849403,2024-12-12 09:09:29,0,0,
2297,Sushi Gan,restaurant,japanese,75101,75,48.8668578936749,2.33611004998073,2024-12-12 09:09:29,0,0,
2298,Pendino,restaurant,italian,75101,75,48.8639456852364,2.33455277619012,2024-12-12 09:09:29,0,0,
2299,Le comptoir de Tunisie,restaurant,,75101,75,48.8654051422169,2.33681128000023,2024-12-12 09:09:29,0,0,
2300,Japanos,restaurant,,75101,75,48.8633837624476,2.35054846493031,2024-12-12 09:09:29,0,0,
2301,Raâsa Street Food,restaurant,indian,75101,75,48.8601452465184,2.34793968138661,2024-12-12 09:09:29,0,1,
2302,Casanova,restaurant,italian,75101,75,48.8586891422991,2.34620915365738,2024-12-12 09:09:29,0,0,
2303,Chez Toto,restaurant,,75101,75,48.8601509462126,2.34716058348661,2024-12-12 09:09:29,0,0,
2304,Come Prima,restaurant,pizza,75101,75,48.861702520309,2.34076954995487,2024-12-12 09:09:29,0,0,
2305,La Table,restaurant,,75101,75,48.8616532347184,2.34178342496276,2024-12-12 09:09:29,0,0,
2306,Blend Hamburger,restaurant,burger,75101,75,48.8686795326916,2.32554692414436,2024-12-12 09:09:29,0,0,
2307,L'Ecrin,restaurant,,75101,75,48.8651666770716,2.33648514014774,2024-12-12 09:09:29,0,0,
2308,Café de l'Époque,restaurant,regional,75101,75,48.8629540222718,2.339663222555,2024-12-12 09:09:29,0,0,
2309,Pitanga,restaurant,brazilian,75101,75,48.8624055943472,2.34017636266728,2024-12-12 09:09:29,0,0,
2310,Echizen Soba Togo,restaurant,japanese,75101,75,48.8659299331746,2.33252158959408,2024-12-12 09:09:29,0,0,
2311,La Fresque,restaurant,french,75101,75,48.8625378607793,2.34809533332853,2024-12-12 09:09:29,0,0,
2312,Siena,restaurant,italian,75101,75,48.8675854428704,2.33200149250217,2024-12-12 09:09:29,0,0,
2313,Naniwa-ya,restaurant,japanese,75101,75,48.8660451843432,2.33526683052148,2024-12-12 09:09:29,0,0,
2314,Dokkebi,restaurant,korean,75101,75,48.8667421395921,2.3365734854072,2024-12-12 09:09:29,0,0,
2315,Madame Sarfati Comedy Club,restaurant,,75101,75,48.8621813784373,2.34204879601722,2024-12-12 09:09:29,0,0,
2316,Kunitoraya,restaurant,japanese,75101,75,48.8659209645382,2.33672243182659,2024-12-12 09:09:29,0,0,
2317,Mannie,restaurant,,75101,75,48.8642711545365,2.34163724457142,2024-12-12 09:09:29,0,0,
2318,Resto du Cœur Saint-Roch,restaurant,,75101,75,48.8657759576133,2.33264589321814,2024-12-12 09:09:29,0,0,
2319,1129 iiniku,restaurant,japanese,75101,75,48.8614078964125,2.34120297816798,2024-12-12 09:09:29,0,0,
2320,Le Cafe Carrousel,restaurant,,75101,75,48.8640224634694,2.33185355191114,2024-12-12 09:09:29,0,0,
2321,Africa street food,restaurant,,75101,75,48.8631044774339,2.34950508562329,2024-12-12 09:09:29,0,0,
2322,Le Meurice Alain Ducasse,restaurant,,75101,75,48.8651358316679,2.32826567825774,2024-12-12 09:09:29,0,0,
2323,Jangal,restaurant,,75101,75,48.8647175746996,2.334581526118,2024-12-12 09:09:29,0,0,
2324,Fondue Dragon,restaurant,chinese,75101,75,48.8634576908336,2.35022659984847,2024-12-12 09:09:29,1,1,
2325,Yamato,restaurant,japanese,75101,75,48.8638090602146,2.34324631852363,2024-12-12 09:09:29,0,0,
2326,Mimmo,restaurant,pizza,75101,75,48.8591454531079,2.34785108467005,2024-12-12 09:09:29,0,0,
2327,Enza & Famiglia,restaurant,italian,75101,75,48.8609317204932,2.34376507451103,2024-12-12 09:09:29,0,0,
2328,Autour du Yangtse,restaurant,chinese,75101,75,48.861998233853,2.34028675233208,2024-12-12 09:09:29,0,0,
2329,Enza Famiglia,restaurant,,75101,75,48.8626833706184,2.33791433845786,2024-12-12 09:09:29,0,0,
2330,Le Royal,restaurant,,75101,75,48.8637790530012,2.33457767044254,2024-12-12 09:09:29,0,0,
2331,Le Paname,restaurant,,75101,75,48.8629897291794,2.34859489475767,2024-12-12 09:09:29,0,0,
2332,Le Terminus du Châtelet,restaurant,,75101,75,48.8582853860233,2.34571152006598,2024-12-12 09:09:29,0,0,
2333,L'Auberge Café,restaurant,,75101,75,48.8582611623231,2.34471407358833,2024-12-12 09:09:29,0,0,
2334,Kinugawa Vendôme,restaurant,japanese,75101,75,48.865521650671,2.3289586940121,2024-12-12 09:09:29,0,0,
2335,Restaurant Paul,restaurant,french,75101,75,48.8563024791895,2.34229287703764,2024-12-12 09:09:29,0,0,
2336,Pegast,restaurant,,75101,75,48.867840671822,2.33183888358059,2024-12-12 09:09:29,0,0,
2337,Café Arena,restaurant,,75101,75,48.8598244710839,2.34791411658193,2024-12-12 09:09:29,0,0,
2338,Peppe,restaurant,,75101,75,48.8634805734292,2.35005586048081,2024-12-12 09:09:29,0,0,
2339,Mystery Cuisine,restaurant,,75101,75,48.8658999259612,2.33724194218527,2024-12-12 09:09:29,0,0,
2340,Kei,restaurant,"japanese, french",75101,75,48.8643560632157,2.34212297586032,2024-12-12 09:09:29,0,0,
2341,ACE Gourmet Bento,restaurant,,75101,75,48.8664122278832,2.33509039145966,2024-12-12 09:09:29,0,0,
2342,Iovine's,restaurant,pizza,75101,75,48.8632693494692,2.34043804568438,2024-12-12 09:09:29,0,0,
2343,Tara Tata,restaurant,,75101,75,48.8621472640914,2.34219254565664,2024-12-12 09:09:29,0,0,
2344,Muscade,restaurant,,75101,75,48.8660326953075,2.33761233848651,2024-12-12 09:09:29,0,0,
2345,Au P’tit Crêpe,restaurant,french,75101,75,48.8596584255821,2.34785686818324,2024-12-12 09:09:29,1,1,
2346,We Cantine,restaurant,"asian, vietnamese",75101,75,48.8598425759948,2.34605802794317,2024-12-12 09:09:29,1,1,
2347,Joe Allen,restaurant,burger,75101,75,48.8635176214413,2.34910468210867,2024-12-12 09:09:29,0,0,
2348,Sanukiya,restaurant,"japanese, udon",75101,75,48.8646926804471,2.33380402077964,2024-12-12 09:09:29,0,0,
2349,Au Bistro,restaurant,,75101,75,48.8660598526738,2.33128836018017,2024-12-12 09:09:29,0,0,
2350,Fuxia,restaurant,"italian, pizza",75101,75,48.8675154539789,2.33226367843344,2024-12-12 09:09:29,0,1,
2351,Takara,restaurant,japanese,75101,75,48.864966936319,2.3359224629877,2024-12-12 09:09:29,0,0,
2352,Hippopotamus,restaurant,steak_house,75101,75,48.8616032785754,2.34463469696527,2024-12-12 09:09:29,0,0,
2353,Zen,restaurant,japanese,75101,75,48.8640362936096,2.33461019222685,2024-12-12 09:09:29,0,0,
2354,Rarita,restaurant,"italian, pizza",75101,75,48.8615658952873,2.34223839466702,2024-12-12 09:09:29,0,0,
2355,Banana Café,restaurant,,75101,75,48.8601858987488,2.34760029812711,2024-12-12 09:09:29,0,0,
2356,Yaki Shop,restaurant,japanese,75101,75,48.8607087618688,2.34363247280282,2024-12-12 09:09:29,0,0,
2357,Ristorante Tavola Calda,restaurant,italian,75101,75,48.8604673630574,2.34542242822553,2024-12-12 09:09:29,0,0,
2358,Café du Pont Neuf,restaurant,,75101,75,48.8588693532174,2.34152819601113,2024-12-12 09:09:29,0,0,
2359,Kook Il Kwan,restaurant,korean,75101,75,48.8674297909284,2.33267447550796,2024-12-12 09:09:29,0,0,
2360,Bella Sera,restaurant,italian,75101,75,48.8640764429258,2.34664115694696,2024-12-12 09:09:29,0,1,
2361,Seoul Opera,restaurant,korean,75101,75,48.8675916454787,2.33310438332174,2024-12-12 09:09:29,0,0,
2362,Biu biu Rice kitchen,restaurant,japanese,75101,75,48.8666596616649,2.33578156319535,2024-12-12 09:09:29,0,0,
2363,Bowly Poke,restaurant,,75101,75,48.8672953452015,2.33272007306124,2024-12-12 09:09:29,0,0,
2364,Chez Lulu,restaurant,,75101,75,48.8642112239289,2.34403505561224,2024-12-12 09:09:29,0,0,
2365,Reflets de scène,restaurant,,75101,75,48.8663500341617,2.33789388661413,2024-12-12 09:09:29,0,0,
2366,HappyLemon,restaurant,,75101,75,48.8627788404955,2.34892975178946,2024-12-12 09:09:29,0,0,
2367,Strada,restaurant,,75101,75,48.8619361239505,2.34153833811396,2024-12-12 09:09:29,0,0,
2368,Charly Bun's,restaurant,burger,75101,75,48.8671717959488,2.33249828790326,2024-12-12 09:09:29,0,0,
2369,Bann Thaï,restaurant,thai,75101,75,48.8601914308049,2.34751019266798,2024-12-12 09:09:29,0,0,
2370,Damouri,restaurant,,75101,75,48.8658608662924,2.33706189890512,2024-12-12 09:09:29,0,0,
2371,Zébulon,restaurant,french,75101,75,48.8641659616517,2.33619596448824,2024-12-12 09:09:29,0,0,
2372,Restaurant Chouchou Paris,restaurant,,75101,75,48.8599880858339,2.34875985061214,2024-12-12 09:09:29,0,0,
2373,Aki,restaurant,japanese,75101,75,48.8661464377335,2.33532868896688,2024-12-12 09:09:29,0,0,
2374,Le Bon Pêcheur,restaurant,"breakfast, coffee_shop, hot_dog, pizza",75101,75,48.8619894328547,2.34843496804513,2024-12-12 09:09:29,0,0,
2375,Jour Capucines,restaurant,,75102,75,48.8695186450183,2.32876339566818,2024-12-12 09:16:07,0,0,
2376,Victoria Station,restaurant,"barbecue, pizza",75102,75,48.8714860453312,2.34195475106361,2024-12-12 09:16:07,0,0,
2377,La Bombe,restaurant,,75102,75,48.8698392528147,2.33582967531956,2024-12-12 09:16:07,0,0,
2378,Opera Mandarin,restaurant,chinese,75102,75,48.8702619521917,2.33122893248665,2024-12-12 09:16:07,0,0,
2379,Pur etc.,restaurant,salad,75102,75,48.8692407849281,2.34536962223555,2024-12-12 09:16:07,0,0,
2380,O'SCIA,restaurant,,75102,75,48.8649903218288,2.3475503419842,2024-12-12 09:16:07,0,1,
2381,Le Bouï-Bouï,restaurant,,75102,75,48.8649823590208,2.34763684322493,2024-12-12 09:16:07,0,0,
2382,Babylone Bis,restaurant,,75102,75,48.8647902458001,2.34802132112353,2024-12-12 09:16:07,0,0,
2383,Contrastes,restaurant,,75102,75,48.8653705249568,2.34909169015876,2024-12-12 09:16:07,0,0,
2384,Maria,restaurant,italian,75102,75,48.865114793091,2.34678423603413,2024-12-12 09:16:07,1,1,
2385,La Boissonière,restaurant,,75102,75,48.8693726322651,2.34768386570175,2024-12-12 09:16:07,0,0,
2386,Sam Chic,restaurant,korean,75102,75,48.8678226507302,2.33697673876887,2024-12-12 09:16:07,0,0,
2387,Crêperie Traditionnelle,restaurant,crepe,75102,75,48.8702397401483,2.33573814493693,2024-12-12 09:16:07,0,0,
2388,Mắm From Hanoï,restaurant,vietnamese,75102,75,48.8686762637494,2.34835642961238,2024-12-12 09:16:07,0,0,
2389,Kapunka,restaurant,thai,75102,75,48.8661722539953,2.34771286708673,2024-12-12 09:16:07,1,1,
2390,Mamma Mia,restaurant,,75102,75,48.8662275745563,2.35104643379788,2024-12-12 09:16:07,0,0,
2391,Zuzuttomo,restaurant,,75102,75,48.8689406289755,2.34783365031146,2024-12-12 09:16:07,0,0,
2392,Mure,restaurant,,75102,75,48.8703222180756,2.34211023536747,2024-12-12 09:16:07,0,0,
2393,Cantine de Lotus,restaurant,,75102,75,48.8693958501368,2.33453693439313,2024-12-12 09:16:07,1,1,
2394,Chez Georges,restaurant,french,75102,75,48.8663816339366,2.34130741668153,2024-12-12 09:16:07,0,0,
2395,Baguette,restaurant,,75102,75,48.8651003762175,2.34749275830939,2024-12-12 09:16:07,0,0,
2396,La Grosse Caisse,restaurant,,75102,75,48.8701730201991,2.34285999660636,2024-12-12 09:16:07,0,0,
2397,Foccacia club,restaurant,,75102,75,48.8717252648478,2.34054768097789,2024-12-12 09:16:07,0,0,
2398,Vinhuit,restaurant,,75102,75,48.8667450732582,2.3452741523584,2024-12-12 09:16:07,0,0,
2399,Chez Tof,restaurant,french,75102,75,48.8706964700523,2.33898973663503,2024-12-12 09:16:07,0,0,
2400,Ryukishin,restaurant,ramen,75102,75,48.8669714684629,2.33739876759364,2024-12-12 09:16:07,0,0,
2401,Breathe Montorgueil,restaurant,japanese,75102,75,48.8655456229141,2.34634468903172,2024-12-12 09:16:07,0,0,
2402,Gallika,restaurant,greek,75102,75,48.8704364634158,2.34140204836837,2024-12-12 09:16:07,0,0,
2403,Select Bourse (Casa Andrès),restaurant,"regional, basque, spanish",75102,75,48.8685237396547,2.33960578406658,2024-12-12 09:16:07,0,0,
2404,Popolare,restaurant,pizza,75102,75,48.8680920450982,2.34330163908456,2024-12-12 09:16:07,0,0,
2405,Noodle,restaurant,asian,75102,75,48.8678944836404,2.33637927671066,2024-12-12 09:16:07,0,0,
2406,An Com,restaurant,vietnamese,75102,75,48.8687932751177,2.35352429201401,2024-12-12 09:16:07,0,0,
2407,Little Havana,restaurant,cuban,75102,75,48.866203099399,2.34401678306332,2024-12-12 09:16:07,0,1,
2408,Chardonnay,restaurant,,75102,75,48.8658305238029,2.34644761880267,2024-12-12 09:16:07,0,0,
2409,Curry bowl,restaurant,asian,75102,75,48.869950983584,2.3479504940417,2024-12-12 09:16:07,0,0,
2410,M'sushi,restaurant,japanese,75102,75,48.8675083293612,2.34403044556549,2024-12-12 09:16:07,0,1,
2411,Chez Miki,restaurant,japanese,75102,75,48.8682860861567,2.33685243514481,2024-12-12 09:16:07,0,0,
2412,Bachaumont,restaurant,,75102,75,48.866187089964,2.34509377380209,2024-12-12 09:16:07,0,0,
2413,La Petite Bohème,restaurant,,75102,75,48.8656684177956,2.34534967330598,2024-12-12 09:16:07,0,0,
2414,Bōkan,restaurant,japanese,75102,75,48.8709667864296,2.34131596622277,2024-12-12 09:16:07,0,0,
2415,Motek,restaurant,,75102,75,48.8671993724102,2.35137425003097,2024-12-12 09:16:07,0,0,
2416,Dédé la Frite,restaurant,,75102,75,48.8698114248962,2.34262195055624,2024-12-12 09:16:07,0,0,
2417,Gamila - Cantine Marocaine,restaurant,moroccan,75102,75,48.8692737258076,2.33238219854431,2024-12-12 09:16:07,0,0,
2418,Charli's Crew,restaurant,,75102,75,48.8657815734884,2.34536358726524,2024-12-12 09:16:07,1,1,
2419,Tigermilk,restaurant,,75102,75,48.8679178691502,2.34728849132904,2024-12-12 09:16:07,0,1,
2420,Fresh food,restaurant,,75102,75,48.8665553907894,2.35156443541399,2024-12-12 09:16:07,0,0,
2421,Mr Zhao - Grands Boulevards,restaurant,chinese,75102,75,48.8696689325422,2.34376222466395,2024-12-12 09:16:07,0,0,
2422,Le Balto,restaurant,,75102,75,48.8667116294646,2.34926888359186,2024-12-12 09:16:07,0,0,
2423,Maison du bao,restaurant,,75102,75,48.8663101363025,2.3508608584616,2024-12-12 09:16:07,0,0,
2424,Au Rocher de Cancale,restaurant,,75102,75,48.8655912204673,2.3471264691407,2024-12-12 09:16:07,1,1,
2425,Café Moderne,restaurant,french,75102,75,48.8689037486015,2.34220587288269,2024-12-12 09:16:07,0,0,
2426,Le Gavroche,restaurant,french,75102,75,48.870405198917,2.34013864410301,2024-12-12 09:16:07,0,0,
2427,Le Pastel,restaurant,"french, pizza, mediterranean",75102,75,48.8687897547183,2.33384769049516,2024-12-12 09:16:07,0,0,
2428,Shabour,restaurant,mediterranean,75102,75,48.8659207969001,2.34907341760984,2024-12-12 09:16:07,0,0,
2429,Klay,restaurant,,75102,75,48.8659684899292,2.34975545307108,2024-12-12 09:16:07,0,0,
