restaurant_name,address,phone_number,reviews_count,reviews_average,type,cuisine,meta_code_com,meta_code_dep,meta_geo_point_lat,meta_geo_point_lon,vegan,vegetarian
restaurant 2020,"13 Bd de la Chapelle, 75010 Paris",,3,3.0,restaurant,,75110,75,48.8841861373816,2.36222864700261,0,0
sheeran fast food,"31 Rue Philippe de Girard, 75010 Paris",,4,4.3,restaurant,,75110,75,48.8839178326611,2.36145239894972,0,0
kochai,"5 Rue Charles Robin, 75010 Paris",09 50 38 71 50,640,4.9,restaurant,,75110,75,48.8772091249991,2.36988635374195,0,0
food market bonjour bichat,"29-31, 29 Rue Bichat, 75010 Paris",09 74 64 08 19,159,4.2,restaurant,,75110,75,48.8713899887208,2.36798022514125,0,0
bistrot tokyo,"117 Rue du Faubourg Saint-Martin, 75010 Paris",01 40 34 81 39,177,4.4,restaurant,japanese,75110,75,48.8743237386506,2.35842728627537,0,0
sobane bento,"64 Rue d'Hauteville, 75010 Paris",06 19 72 11 62,41,4.1,restaurant,japanese,75110,75,48.8749081249399,2.35090117541586,0,0
élément terre,"32 Rue d'Hauteville, 75010 Paris",09 83 45 07 92,60,4.8,restaurant,,75110,75,48.8730334284761,2.35040546966218,0,0
bichettes,"11 Rue Marie et Louise, 75010 Paris",01 42 08 01 10,496,4.6,restaurant,,75110,75,48.8718587885653,2.3665805311303,0,0
panda panda,"21 Rue Juliette Dodu, 75010 Paris",01 71 39 55 45,1198,4.6,restaurant,chinese,75110,75,48.8752496874942,2.36906492723094,0,1
chez marius,"11 Rue de Chabrol, 75010 Paris",01 45 80 46 27,381,4.5,restaurant,,75110,75,48.8765331245081,2.35495952529442,0,0
le vicq d'azir,"21 Rue Vicq d'Azir, 75010 Paris",01 42 08 47 37,452,4.6,restaurant,,75110,75,48.8762090801314,2.37107717072581,0,0
chiche,"29bis Rue du Château d'Eau, 75010 Paris",01 42 00 96 14,606,4.6,restaurant,oriental,75110,75,48.8707938677671,2.35881067452652,1,1
restaurant ella,"14 Rue du Faubourg Saint-Denis, 75010 Paris",01 47 70 20 95,1577,4.4,restaurant,,75110,75,48.8704003374131,2.353154482446,0,0
bob's juice bar,"15 Rue Lucien Sampaix, 75010 Paris",09 50 06 36 18,168,4.4,restaurant,,75110,75,48.8720523267096,2.36059903738763,1,0
le mekong,"59 R. des Petites Écuries, 75010 Paris",09 54 33 35 46,78,4.6,restaurant,,75110,75,48.8718399292832,2.36257775326979,0,1
chez sam,"24 Rue Bouchardon, 75010 Paris",01 42 00 45 93,71,4.8,restaurant,pizza,75110,75,48.870891265482,2.35808563990201,0,0
bouillon julien,"16 Rue du Faubourg Saint-Denis, 75010 Paris",01 47 70 12 06,7553,4.1,restaurant,coffee_shop,75110,75,48.8705408181103,2.35322128621431,0,0
bricktop pizza,"153 Quai de Valmy, 75010 Paris",07 83 68 67 66,1962,4.5,restaurant,pizza,75110,75,48.8779900669177,2.36551804108404,0,0
kyushu japonais,"168 Rue du Faubourg Poissonnière, 75010 Paris",01 40 16 82 67,97,3.8,restaurant,,75110,75,48.8825377523036,2.34977406089612,0,0
au poisson-chat,"44 Rue de Lancry, 75010 Paris",06 33 99 89 59,73,5.0,restaurant,,75110,75,48.8716644960498,2.36239578215191,1,1
manicaretti,"60 Rue de Paradis, 75010 Paris",09 51 77 57 30,140,4.5,restaurant,italian,75110,75,48.8757943435624,2.348553488156,0,0
junglii indian street food,"12 Rue de Paradis, 75010 Paris",09 87 16 51 61,455,4.6,restaurant,indian,75110,75,48.8747153411669,2.35409174685887,0,0
le notable,"43 Bd de la Villette, 75010 Paris",06 15 41 54 86,114,4.4,restaurant,,75110,75,48.8750569875402,2.37323995320168,0,0
le petit pékin,"162 Ave Parmentier, 75010 Paris",09 50 59 95 34,243,4.5,restaurant,,75110,75,48.8708956240717,2.37057853130602,0,0
candide,"35 Rue de Sambre-et-Meuse, 75010 Paris",01 71 73 58 57,393,4.6,restaurant,french,75110,75,48.8745104874533,2.37368385879373,0,0
l’avant-poste,"7 Rue de la Fidélité, 75010 Paris",09 81 41 01 07,481,4.5,restaurant,,75110,75,48.874369839118,2.35595915106688,0,0
marmara,"3 R. des Petites Écuries, 75010 Paris",09 86 60 51 00,325,3.8,restaurant,,75110,75,48.8728499486156,2.3539851290505,0,0
la bécane à gaston,"24 Rue Lucien Sampaix, 75010 Paris",09 80 73 22 98,711,4.6,restaurant,,75110,75,48.8725106491751,2.36117135373632,0,0
chez minná,"20 Rue d'Hauteville, 75010 Paris",09 55 82 28 73,889,4.6,restaurant,corsican,75110,75,48.8721861857033,2.35017547023909,0,0
neni paris,"12 Bd de Denain, 75010 Paris",01 42 80 20 00,434,4.4,restaurant,,75110,75,48.8796147312099,2.35486782727369,0,0
as rare,"Marché st Quentin, 85 bis Bd de Magenta, 75010 Paris",06 25 88 66 66,45,4.7,restaurant,lebanese,75110,75,48.8766841417981,2.35494651314516,0,0
asian touch,"211 Rue Saint-Maur, 75010 Paris",01 40 35 56 11,1789,4.6,restaurant,"thai, japanese",75110,75,48.872684657485,2.371003745254,0,0
ikko,"15 Av. Claude Vellefaux, 75010 Paris",01 42 40 60 35,191,4.5,restaurant,japanese,75110,75,48.875159246759,2.37010017609191,0,0
poco loco,"35 Rue Jacques Louvel-Tessier, 75010 Paris",01 44 84 72 09,198,4.6,restaurant,latino,75110,75,48.8717582895463,2.37159978238867,0,0
le sapin,"75 Bd de la Villette, 75010 Paris",01 42 41 19 04,139,4.6,restaurant,asian,75110,75,48.8767932987826,2.37123927673318,0,0
åke,"8 Rue Marie et Louise, 75010 Paris",09 75 41 07 65,356,4.7,restaurant,,75110,75,48.871963478536,2.36687574176008,0,0
la taquinerie,"22 Rue Juliette Dodu, 75010 Paris",09 81 16 12 68,415,4.5,restaurant,,75110,75,48.8760343174502,2.36879637105326,0,0
anatolia village,"74 Rue du Château d'Eau, 75010 Paris",01 86 04 14 48,563,4.7,restaurant,turkish,75110,75,48.8726486991204,2.35515113560098,0,0
soya comptoir bio (service continu),"106 Quai de Jemmapes, 75010 Paris",01 48 06 33 02,234,4.6,restaurant,,75110,75,48.8738514184068,2.36383503874583,0,0
aux cèdres du nord,"153 Rue La Fayette, 75010 Paris",01 40 16 51 51,288,4.5,restaurant,lebanese,75110,75,48.8793392180525,2.35669935693613,0,0
pleine mer,"22 Rue de Chabrol, 75010 Paris",01 53 34 64 47,362,4.7,restaurant,seafood,75110,75,48.876876195805,2.35357952875594,0,0
bises nouilles,"4 Rue Civiale, 75010 Paris",09 82 68 76 76,217,4.5,restaurant,asian,75110,75,48.8726615234323,2.37564572705054,0,0
chez anna,"43 Rue du Château d'Eau, 75010 Paris",06 19 90 64 38,50,4.4,restaurant,,75110,75,48.8714303894942,2.35762798798874,0,0
le chansonnier,"14 Rue Eugène Varlin, 75010 Paris",09 87 00 72 51,327,4.3,restaurant,french,75110,75,48.8787342961005,2.36418079225172,0,0
le shan grilla tibet,"247 Rue du Faubourg Saint-Martin, 75010 Paris",01 40 38 37 65,214,4.8,restaurant,,75110,75,48.8828276823343,2.36701345642922,0,0
gros bao,"72 Quai de Jemmapes, 75010 Paris",,5865,4.7,restaurant,chinese,75110,75,48.8714906553779,2.36570411933448,0,1
pizzeria de bari,"4 Bd de Denain, 75010 Paris",01 48 78 77 09,423,4.3,restaurant,"italian_pizza, pizza, italian",75110,75,48.8793105519437,2.3541473188769,0,1
canal sushi,"151 Quai de Valmy, 75010 Paris",01 46 07 12 09,157,4.4,restaurant,japanese,75110,75,48.8779407813271,2.36529256788867,0,0
jaipur cafe,"15-17 Rue des Messageries, 75010 Paris",01 48 01 06 00,1963,4.4,restaurant,,75110,75,48.8763313720987,2.34951028240326,0,0
jiang nan,"10 Rue de Mazagran, 75010 Paris",01 47 70 02 27,205,4.3,restaurant,,75110,75,48.8705023451748,2.3516381961619,0,0
kim & nhi,"85 B Bd de Magenta, 75010 Paris",,1,5.0,restaurant,vietnamese,75110,75,48.876770430858,2.35536771904691,0,0
hawa beirut,"12 Rue Beaurepaire, 75010 Paris",09 86 79 86 51,676,4.9,restaurant,,75110,75,48.8696519172788,2.36366706540622,0,0
restaurant émeraude vellefaux,"66 Av. Claude Vellefaux, 75010 Paris",,18,3.4,restaurant,,75110,75,48.8770851566511,2.37052958099147,0,0
early june,"19 Rue Jean Poulmarch, 75010 Paris",01 42 85 40 74,395,4.4,restaurant,,75110,75,48.8729294928767,2.36326347676842,0,0
miznon canal,"37 Quai de Valmy, 75010 Paris",01 48 03 47 22,682,4.3,restaurant,,75110,75,48.8692268709689,2.36645312620206,0,1
kangen,"201 Rue Saint-Maur, 75010 Paris",01 77 32 72 86,54,4.6,restaurant,,75110,75,48.8720486386722,2.37158905355261,0,0
wanted café paris,"70 Rue du Faubourg Saint-Martin, 75010 Paris",01 40 34 93 28,675,4.7,restaurant,,75110,75,48.8716072476511,2.35730545235461,1,1
armorix.bzh,"23 Rue Sainte-Marthe, 75010 Paris",09 80 44 73 30,366,4.8,restaurant,crepe,75110,75,48.8741195554893,2.37211267104385,0,0
la barrique,"7 Rue Beaurepaire, 75010 Paris",01 42 49 85 37,230,3.9,restaurant,french,75110,75,48.8695142864287,2.36330982869296,0,0
la petite rose des sables,"6 Rue de Lancry, 75010 Paris",01 40 18 35 30,912,4.8,restaurant,,75110,75,48.8689769226162,2.36021891807871,0,0
meenu's,"180 Rue du Faubourg Saint-Denis, 75010 Paris",09 53 00 84 94,184,4.5,restaurant,indian,75110,75,48.8804716969903,2.35784449254771,0,0
zerda,"17 Rue René Boulanger, 75010 Paris",01 42 00 25 15,399,4.3,restaurant,couscous,75110,75,48.8691973666697,2.35736362276265,0,0
les vinaigriers,"42 Rue des Vinaigriers, 75010 Paris",01 46 07 97 12,724,4.7,restaurant,french,75110,75,48.8732357676187,2.36137796764953,0,0
paris nord café,"17 Rue de Dunkerque, 75010 Paris",01 42 85 23 61,1160,3.6,restaurant,,75110,75,48.8795640206957,2.35609016021348,0,0
station nord-est,"15 Rue du 8 Mai 1945, 75010 Paris",01 40 37 74 16,485,4.3,restaurant,,75110,75,48.8762430268393,2.35689457146105,0,0
chez ann,"29 Rue de l'Échiquier, 75010 Paris",09 83 34 27 68,758,4.7,restaurant,asian,75110,75,48.8714687786107,2.35038208415233,0,0
mulino mulè,"25 Rue Sainte-Marthe, 75010 Paris",09 54 75 92 07,207,4.7,restaurant,,75110,75,48.8741837608676,2.37225843234003,0,0
pinson poissonnière,"58 Rue du Faubourg Poissonnière, 75010 Paris",01 45 23 59 42,153,3.9,restaurant,,75110,75,48.8750656209005,2.34821217705877,0,0
wunderbär,"16 Rue Beaurepaire, 75010 Paris",09 81 26 88 53,443,4.5,restaurant,"german, sausage, hot_dog, currywurst",75110,75,48.8702964856328,2.36395984528409,0,0
les arlots,"136 Rue du Faubourg Poissonnière, 75010 Paris",01 42 82 92 01,827,4.7,restaurant,,75110,75,48.8806211463239,2.34999626514926,0,0
adda ghar,"140 Rue du Faubourg Saint-Denis, 75010 Paris",09 53 23 64 09,33,4.2,restaurant,,75110,75,48.8773990589249,2.3564768174069,0,0
crêperie & salad bar,75010 Paris,,8,3.6,restaurant,,75110,75,48.8688711429981,2.36670567294468,0,0
boom,"94 Rue d'Hauteville, 75010 Paris",01 47 70 23 09,21,4.3,restaurant,chinese,75110,75,48.8772422335166,2.35155764607242,0,0
chameleon,"70 Rue René Boulanger, 75010 Paris",01 42 08 99 41,930,4.4,restaurant,,75110,75,48.8692311457395,2.35803283391201,0,0
muniyandi vilas,"207 Rue du Faubourg Saint-Denis, 75010 Paris",01 40 36 13 48,2059,4.1,restaurant,indian,75110,75,48.8838574829582,2.35906992679168,0,0
food fighter,"25 R. du Château Landon, 75010 Paris",,2,5.0,restaurant,,75110,75,48.8817613366126,2.36282828835564,0,0
kheak & véro,"1 Rue Alexandre Parodi, 75010 Paris",01 40 34 58 11,883,4.7,restaurant,thai,75110,75,48.8793112224959,2.36639252504213,1,1
abri,"92 Rue du Faubourg Poissonnière, 75010 Paris",01 83 97 00 00,624,4.5,restaurant,,75110,75,48.877871965902,2.34930702125129,0,0
les coulisses,"92 Rue René Boulanger, 75010 Paris",01 42 01 58 80,250,3.7,restaurant,,75110,75,48.8692828620821,2.35643214186297,0,0
elsass,"153 Ave Parmentier, 75010 Paris",09 55 66 77 68,143,4.8,restaurant,,75110,75,48.8714307247703,2.36974587304476,0,0
hôtel du nord,"102 Quai de Jemmapes, 75010 Paris",01 40 40 78 78,1221,4.3,restaurant,french,75110,75,48.8734922538558,2.36413988856424,0,0
brasserie floderer,"7 Cr des Petites Écuries, 75010 Paris",07 82 97 73 80,1349,3.9,restaurant,french,75110,75,48.8724926280833,2.35284007725795,0,0
chez chen,"220 Rue La Fayette, 75010 Paris",,63,4.7,restaurant,japanese,75110,75,48.8820419627308,2.36783261982637,0,0
le bouquet du nord,"85 Rue de Maubeuge, 75010 Paris",01 48 78 29 97,637,3.8,restaurant,french,75110,75,48.8807709309336,2.35256355827227,0,0
rococo,"4 Rue du Faubourg Saint-Martin, 75010 Paris",01 40 37 69 43,86,4.1,restaurant,kebab,75110,75,48.8693500849455,2.35591757682715,0,0
maloya,"59B Rue de Lancry, 75010 Paris",01 45 26 38 37,470,4.5,restaurant,reunionese,75110,75,48.872164141298,2.36268177268818,0,0
sheezan,"84 Rue du Faubourg Saint-Denis, 75010 Paris",01 45 23 18 77,556,4.2,restaurant,indian,75110,75,48.8736847861717,2.35510302347674,0,0
kalyani,"52 Av. Henri Barbusse, 93700 Drancy",01 57 14 99 14,26,4.6,restaurant,,75110,75,48.8837531282637,2.36096616474663,0,0
habile,"16 Rue de Lancry, 75010 Paris",01 44 63 82 62,796,4.8,restaurant,french,75110,75,48.86971846959,2.36075427023439,1,1
le comptoir des résistants,"18 Rue du Château d'Eau, 75010 Paris",09 50 08 08 67,97,4.9,restaurant,,75110,75,48.8699774703981,2.36069098686545,0,0
piccoli cugini,"34 Rue des Vinaigriers, 75010 Paris",09 50 57 79 25,511,4.4,restaurant,italian,75110,75,48.8732265475252,2.36228212354487,0,0
la petite porte,"20 Bd Saint-Martin, 75010 Paris",,416,4.4,restaurant,,75110,75,48.8690243641882,2.3565249295311,0,0
flanelles,"49 Rue Montmartre, 75002 Paris",01 42 36 02 12,31,4.5,restaurant,,75110,75,48.8795269726836,2.35645234224961,0,0
le daily syrien veggie,"72 Rue du Faubourg Saint-Denis, 75010 Paris",09 72 87 28 96,343,4.8,restaurant,syrian,75110,75,48.8729984759398,2.35468158138519,0,0
le petit château d'eau,"34 Rue du Château d'Eau, 75010 Paris",01 42 08 72 81,202,4.2,restaurant,,75110,75,48.8706728330853,2.35942699586687,0,0
pizza verdi,"40 Rue du Faubourg Saint-Denis, 75010 Paris",09 80 99 87 55,229,4.0,restaurant,italian_pizza,75110,75,48.871329555199,2.353645745791,0,0
le grand salon,"151 Rue Montmartre, 75002 Paris",01 42 33 33 33,57,4.8,restaurant,,75110,75,48.8719519953286,2.35957703193367,0,0
cerido,"27 Rue de Lancry, 75010 Paris",01 43 38 80 17,61,4.3,restaurant,italian,75110,75,48.8702984972896,2.36093322386716,0,0
tanguy,"15 Rue de l'Échiquier, 75010 Paris",,593,4.9,restaurant,crepe,75110,75,48.8711637611542,2.35180616950151,0,0
la salle à manger 2.0,"31 Rue Juliette Dodu, 75010 Paris",01 42 45 14 26,185,4.8,restaurant,,75110,75,48.8758110235497,2.36848104385587,0,0
ehden,"69 Rue de Maubeuge, 75010 Paris",01 45 26 42 10,253,4.3,restaurant,,75110,75,48.8799226823325,2.3499646653743,0,1
chez les reufs,"188 Rue Saint-Maur, 75010 Paris",07 53 18 87 90,271,5.0,restaurant,,75110,75,48.8713835346554,2.37242607040352,0,0
sonata pizzeria paradis,"33 Rue de Paradis, 75010 Paris",01 48 01 65 34,397,4.5,restaurant,,75110,75,48.875201743008,2.35107007076482,0,0
festin de chine,"7 Pl. du Colonel Fabien, 75010 Paris",01 48 03 07 00,156,4.4,restaurant,,75110,75,48.8780288751294,2.36917238322963,0,0
roirené,"12 Rue Martel, 75010 Paris",01 47 70 37 38,133,4.7,restaurant,,75110,75,48.8742910492282,2.35328423430713,0,0
horus,"249 Rue du Faubourg Saint-Martin, 75010 Paris",06 66 22 15 65,314,4.8,restaurant,,75110,75,48.8829321208479,2.36714488467098,0,0
natives,"66 Rue d'Hauteville, 75010 Paris",01 45 81 36 42,435,4.6,restaurant,salad,75110,75,48.8750082886828,2.35093428393341,0,0
restaurant royal pokhara,"229 Rue du Faubourg Saint-Martin, 75010 Paris",01 42 09 66 57,253,4.8,restaurant,,75110,75,48.8818399588644,2.36582297472148,0,0
saam,"59Bis Rue de Lancry, 75010 Paris",09 83 50 84 94,798,4.5,restaurant,korean,75110,75,48.8721976689106,2.36271999416664,0,0
boteco,"48 Rue de l'Échiquier, 75010 Paris",,478,4.3,restaurant,,75110,75,48.8720370716459,2.34817395558031,0,0
surma restaurant india,"135 Rue du Faubourg Saint-Denis, 75010 Paris",,53,3.4,restaurant,indian,75110,75,48.8775009828676,2.35613156681518,0,0
kacchi,"152 Rue du Faubourg Saint-Denis, 75010 Paris",,120,3.0,restaurant,indian,75110,75,48.8785392492137,2.35686255259094,0,0
baranaan,"7 Rue du Faubourg Saint-Martin, 75010 Paris",01 40 38 97 57,2165,4.7,restaurant,indian,75110,75,48.8695088381916,2.35566184496133,0,0
canal thaï,"36 Quai de Jemmapes, 75010 Paris",09 70 99 67 45,492,4.3,restaurant,,75110,75,48.8690945207177,2.3675656562103,0,1
le bec fin - chez saïd,"15 Rue du Faubourg Saint-Martin, 75010 Paris",01 42 06 62 82,995,4.4,restaurant,arab,75110,75,48.869805725202,2.35585311999174,0,0
labranda,"18 Rue Louis Blanc, 75010 Paris",01 40 36 29 76,320,4.8,restaurant,,75110,75,48.8802902287866,2.36682545034102,0,0
ika,"26 Rue de Chabrol, 75010 Paris",09 83 30 13 01,74,4.9,restaurant,"curry, japanese",75110,75,48.8769403173643,2.35313688044934,0,0
l'échiquier,"35 Rue de l'Échiquier, 75010 Paris",01 40 22 08 91,364,4.9,restaurant,,75110,75,48.8715852870648,2.3496665210784,0,0
le royal est,"129 Rue du Faubourg Saint-Martin, 75010 Paris",01 46 07 05 00,447,4.1,restaurant,,75110,75,48.8755246977373,2.35904352379669,0,0
yamanashi,"5 Rue de Lancry, 75010 Paris",09 81 60 08 64,2207,4.7,restaurant,japanese,75110,75,48.8690007272212,2.360016327479,0,0
tsomo kitchen,"18 Rue Philippe de Girard, 54 Rue Louis Blanc, 75010 Paris",09 81 07 10 45,267,4.7,restaurant,indian,75110,75,48.8832049517962,2.36175305781654,0,0
les saveurs de marrakech,"13 Rue Eugène Varlin, 75010 Paris",01 46 07 59 24,460,4.9,restaurant,,75110,75,48.8784278537205,2.36431825546379,0,1
le jumbo de paris,"37 Rue de Saint-Quentin, 75010 Paris",01 48 78 37 01,57,4.0,restaurant,chinese,75110,75,48.8792879208051,2.35563535814731,0,0
adela,"20 Rue du Faubourg Poissonnière, 75010 Paris",,757,4.6,restaurant,asian,75110,75,48.8723726830489,2.34802911629347,0,0
l'angélus du canal,"12 Av. Richerand, 75010 Paris",01 42 38 00 13,319,4.9,restaurant,,75110,75,48.8721951543397,2.36627911789219,0,0
petit bao,"116 Rue St Denis, 75002 Paris",,4052,4.6,restaurant,,75110,75,48.8726446758069,2.35414522340111,0,0
la quincaillerie,"76 Rue du Faubourg Saint-Denis, 75010 Paris",09 82 43 29 40,572,4.1,restaurant,french,75110,75,48.8731954506644,2.35481242289373,0,0
ajumma,"89 Rue d'Hauteville, 75010 Paris",01 47 70 19 13,166,4.7,restaurant,korean,75110,75,48.8773602507133,2.35137047817454,0,0
bmk paris-bamako,"14 Rue de la Fidélité, 75010 Paris",09 82 54 17 48,1795,4.6,restaurant,african,75110,75,48.8746336176109,2.35650824954379,1,1
milo,"44 Rue Saint-Honoré, 75001 Paris",01 42 21 25 25,806,4.6,restaurant,,75110,75,48.8751159961386,2.35796158773505,0,0
palais des rajpout,"64 Pass. Brady, 75010 Paris",01 42 46 23 75,2726,4.7,restaurant,indian,75110,75,48.8713596462313,2.35479943094381,0,0
hitomi,"57 Rue de Chabrol, 75010 Paris",01 42 46 10 71,935,3.9,restaurant,sushi,75110,75,48.8770099709796,2.3516051714634,0,0
princesse,"32 Rue Bichat, 75010 Paris",07 49 93 06 33,919,4.4,restaurant,burger,75110,75,48.87121346584,2.36837107328623,0,1
karachi biryani,"9 Rue des Deux Gares, 75010 Paris",06 20 75 37 13,24,4.8,restaurant,,75110,75,48.8783378320804,2.35744216119539,0,0
new delhi,"4 Pass. Brady, 75010 Paris",01 42 08 33 20,1085,4.6,restaurant,indian,75110,75,48.8710749967996,2.35605545913435,0,1
efkeria,"2 Rue de Paradis, 75010 Paris",,121,4.8,restaurant,,75110,75,48.8745129182052,2.35508215253785,0,0
chez qian 鍋得缸,"57 bis Rue de Chabrol, 75010 Paris",01 77 32 40 54,436,4.5,restaurant,"chinese, fondue",75110,75,48.8769965599346,2.35167608236426,0,0
wild deer,"29 Rue de Dunkerque, 75010 Paris",01 40 03 37 21,44,4.5,restaurant,,75110,75,48.8802232573803,2.35301768978621,0,0
in seoul,"52 Rue de Chabrol, 75010 Paris",01 42 63 15 43,865,4.5,restaurant,korean,75110,75,48.877283053385,2.35063982767491,0,0
les saveurs du monde,"Centre commercial bay 1, 7 Prom. du 7e Art, 77200 Torcy",07 44 99 88 18,557,4.2,restaurant,african,75110,75,48.8724330327517,2.35774692719477,0,0
cinco bodega,"5 Pass. des Petites Écuries, 75010 Paris",01 42 26 08 33,211,4.5,restaurant,pizza,75110,75,48.8731953668454,2.35224739288458,0,0
canal poké,"25 Rue Bichat, 75010 Paris",01 40 34 23 18,1035,4.7,restaurant,asian,75110,75,48.8710572271648,2.36820896727886,0,1
l'amalgame,"8 Rue Bichat, 75010 Paris",06 02 11 82 73,123,4.8,restaurant,,75110,75,48.8699041287452,2.36918537517954,0,0
pâtisserie tholoniat,"47 Rue du Château d'Eau, 75010 Paris",01 42 39 93 12,258,4.6,restaurant,coffee_shop,75110,75,48.8718828446274,2.35666247656218,0,1
mamagoto,"5 Rue des Petits Hôtels, 75010 Paris",01 44 79 03 98,477,4.5,restaurant,,75110,75,48.8772482684869,2.35449969408631,0,0
la bibimerie,"1 Rue Lucien Sampaix, 75010 Paris",01 42 85 29 12,1100,4.6,restaurant,korean,75110,75,48.8708100448403,2.35961072718445,1,1
khantine par le petit cambodge,"4 Rue Beaurepaire, 75010 Paris",01 44 91 92 04,639,4.5,restaurant,asian,75110,75,48.8691527749448,2.36343589251669,0,0
tien hiang,"14 Rue Bichat, 75010 Paris",01 42 00 08 23,2090,4.5,restaurant,asian,75110,75,48.8702713399233,2.36896593695445,1,0
bharath,"51 Rue Louis Blanc, 75010 Paris",01 42 09 35 84,1331,4.0,restaurant,indian,75110,75,48.8829700908692,2.36141007033868,0,1
crêperie la belle bio,"49 Rue de Paradis, 75010 Paris",07 67 28 26 58,434,4.8,restaurant,crepe,75110,75,48.875507933931,2.34952788439992,0,0
wako,"208 bis Rue La Fayette, 75010 Paris",06 16 64 50 56,208,4.0,restaurant,japanese,75110,75,48.8816642741739,2.36646846508486,0,0
sandra's kitchen,"216 Rue Saint-Maur, 75010 Paris",09 81 94 48 46,128,4.8,restaurant,,75110,75,48.8735058325389,2.37067701866829,0,0
sun fried chicken,"5 Rue René Boulanger, 75010 Paris",01 44 52 01 21,16,4.5,restaurant,chicken,75110,75,48.8690558801441,2.35812327464726,0,0
